line number: 117 node text: image https   rit albany edu manual asset   iconnoteunreadothr gif miss link link contribution by miss authorswhen a tardigrade be dry up  start to synthesize special molecule which fill the tardigrade cell to replace lose water by form a matrix a matrix be like a net the marix keep cell from the tardigrade from move or combine,7.598010869204999
line number: 178 node text:  theory adhityablack ant live in colony and anthill black ant be mostly nice but not so aggressive like red ant and red and black ant mostly bite alot  cause a infection fire antsare omnivorous know toeatmeat greasy and sweet material fire antsare omnnivore mean  will feed on animal or vegetable source offood thefireant worker diet include insect earthworm tick spider arthropod egg honeydew and other sweet this picture here be a leaf cutter antthe ant be a very successful member of the insect group and have always be a topic of interest due to  complex colony a profile on the ant explain the complexity of the ant colony and why  be often refer the size and distribution of ant population be present along with information on the ant sense and a detailed description of the ant life cycle information on the ant antennae be include as well as information on the ant strength walk path and social behavior image https   rit albany edu attachment     bloblink https www mnn com earthmatter animal blog crazyfactsleafcutterantsant wikipedia link https en wikipedia org wiki antclick on the ant wikipedia to learn some more,8.21418564204832
line number: 190 node text: i learn that at first i think that moss do not have any root but now i find out that moss actually moss have tiny small root and that moss be eukaryotic mean  cell have nucleus that also contain cell wall call cellulose there also autotrophic which mean  make  own food  also carry a photosynthesis witch make carbon carbon dioxide into sugar in order for moss to grow in other place there have to be other moss to send around spore if  land somewhere with the right temperature than  can grow correctly seedless plant be separate into different group vascular and nonvascular vascular have canal that carry water throughout  body nonvascular plant or bryophyte instead of collect water from there root  collect water though there thin cell wall  do not grow more than a few centimeter tall thin rootlike rhizoid hold the plant down and also absorb water from the ground  will find bryophyte all around the world mostly in rain forest and pond and stream moss be the most common bryophyte clump in layer on tree trunk the ground or even rock moss and liverwort be the first plant to live harsh place,7.709258360087507
line number: 217 node text: big animal in the food chain kill small animal but small animal can kill big animal say if there in a pack then  could take down a big animal i think fish do not need air to breath because  have some kind of organe in there body that let  breath in water and have no need for airscientific method be way of make there question better then  be before science should real step up  game by do other thing the courtyard interaction the courtyard interaction and i have be focus on be the apple tree change during each season be the tree dead will  have  leave againthe courtyard have a lot of die stuff include tree animal and grass and plant scientist be work on a solution so plant do not die in the winter i hope  happen why and how do the animale get in the cortyard stop follow  i want to be alone,7.095397581404853
"line number: 650 node text: pollution in the waterthe main source of water pollution be discharge of untreated raw sewage from household and factory chemical dump from factory human littering in river ocean lake and other body of water the great pacific garbage patch be one of the main source of pollution in the water  be know for  many garbage and plastic every day approximately   million piece of plastic pollution find  way into  ocean there may now be around    trillion macro and microplastic piece float in the open ocean weigh up to    ton in develop country   percent of industrial waste be dump untreated into water pollute the usable water supply polluted water can cause serious disease some of these waterborne disease be typhoid cholera paratyphoid fever dysentery jaundice amoebiasis and malaria chemical in the water also have negative effect on  health pesticide – can damage the nervous system and cause cancer because of the carbonate and organophosphate that  contain each year    trillion gallon of untreated sewage stormwater and industrial waste be dump into  water while child make up   of the world population over   of the global burden of disease fall on  more than   million child under age five die annually from environmental factor "" approximately   of the lake in america be too polluted for fish aquatic life or swimming "" “ each year    trillion gallon of untreated sewage stormwater and industrial waste be dump into  water "" eighty percent of pollution to the marine environment come from the land",7.06304043323547
line number: 679 node text: water be essentially everywhere in  world the average human be compose od between   and   water so what role do water play in  body and how much do  actually need to drink to stay healthy water be virtually everywhere from soil moisture and ice cap to cell inside  own body depend on the factor like location fat index age and sex the average human be between   water at birth baby be even wetter be   water  be swimmingly similar to fish but  water composition drop to   by  first birthday so what role do water play in  body and how much do  actually need to drink to stay healthy the   in  body work to cushion and lubricate joint regulate temperature and to nourish the brain and spinal cord water be not only in  blood an adult ’s brain and heart be almost three quarter full of water that ’s roughly equivalent to the amount of moisture in a banana lung be more close to an apple at   and even seemingly dry human bone be   water if  be essentially make of water and surround by water why do  still need to drink so much,7.067463261638779
line number: 1448 node text: the question i have now be how come human can not regrow back body part if injure  theory be if  can change the dna of the human then  can maybe grow back body part but now  just cover  but dosent regrow what i know image https   rit albany edu manual asset   iconnoteunreadothr gif miss link link contribution by miss authorshuman be not bear with regrowable cell like animal,7.934809793228546
line number: 1519 node text: each intestine have a different purpose the intestine may seem like the same thing but  each have a different purpose the large intestine be mainly about where the waste be make while the small intestine be more use for the nutrient so  can be bring to different part of  body small intestine the small intestine be one of the main part of the digestive system first juice from body part such as the liver will join the chyme after that in the small intestine the nutrient from the chyme will become into small molecule the small molecule will be absorb into  blood and  will be bring to different body part  bloodstream go up and down  body so blood go to many body part suh as the brain large intestine the large intestine be where the waste get ready to be release the chyme be bring from the small intestine to the large intestine after much of the waste be combine the water will absorb out from the waste when enough water be absorb  time to go to the bathroomtherefore both intestine be very important but  have a different purpose,7.886676100003476
line number: 1529 node text: heart and lung the heart be very important  about the size of  fist the heart muscle be very different from other kind of muscle in  body the heart never get tired  pump oxygen and nutrient but some time desse get in  blood and can affect part of  body anyway the heart pump oxygen and nutrient throughout  body or to the organ and other place in  body that need  so sell waste product can be remove the heart be make up of two pump one on the left and one on the right the pump be make out of atrium and ventricle the atrium bring blood back into the heart and pase  to the ventricle which pump the blood back out this pump cycle produce  heart beat for example when the brain send a signal to the heart the right atrium fill with used blood that s be through the body and go through the body to prevent the lung move oxygen the left atrium fill with fresh blood from the heart and lung then ready to go back to the body the atrium squeeze blood into the ventricle below when the blood in  ventricle the valve between the ventricle and the atrium close and the ventricle push the blood out of the heart the right atrium pump the old blood to the lung the left atrium pump new blood to the rest of  body so  can circulate  take about l minute for  to circulate around  body and back to the heart to be pump back out again,8.71128557498432
line number: 1581 node text: metabolism link http www   com file bio metabolism htmlsugar link http www   com file bio carbos htmlwhen  eat the food  chew  into a soft sphere that can fit down the esophagus once  swallow  food go down  esophagus and land in  stomach where acid break down  food once that be do nutrient be extract in the small intestine after that  do not want to know once the sugar get in  bloodstream  go inside  cell and into the mitochondria there sugar by the way itsc sub   sub h sub   sub o sub   be mix with oxygen to make energy adenosine triphosphate or atp water and carbon dioxide sub,7.29357071910767
