line number: 117 node text: image https   rit albany edu manual asset   iconnoteunreadothr gif miss link link contribution by miss authorswhen a tardigrade be dry up  start to synthesize special molecule which fill the tardigrade cell to replace lose water by form a matrix a matrix be like a net the marix keep cell from the tardigrade from move or combine,7.674718700409084
line number: 178 node text:  theory adhityablack ant live in colony and anthill black ant be mostly nice but not so aggressive like red ant and red and black ant mostly bite alot  cause a infection fire antsare omnivorous know toeatmeat greasy and sweet material fire antsare omnnivore mean  will feed on animal or vegetable source offood thefireant worker diet include insect earthworm tick spider arthropod egg honeydew and other sweet this picture here be a leaf cutter antthe ant be a very successful member of the insect group and have always be a topic of interest due to  complex colony a profile on the ant explain the complexity of the ant colony and why  be often refer the size and distribution of ant population be present along with information on the ant sense and a detailed description of the ant life cycle information on the ant antennae be include as well as information on the ant strength walk path and social behavior image https   rit albany edu attachment     bloblink https www mnn com earthmatter animal blog crazyfactsleafcutterantsant wikipedia link https en wikipedia org wiki antclick on the ant wikipedia to learn some more,8.857017340551954
line number: 189 node text: i know that ant be decomposer when  eat  leave a trail of leave over bit of food that add nutrient to the soil i know that ant be aggressive i learn that the ant population can impact the population of other specie in an area if the ant population go down other specie in that area will go up  theory if an ant population go up other speciespopulation will go down many ant work together to take out other specie a well theory without ant and other decomposer the soil would not get nutrient without the nutrient inthe soil the plant that grow there would not get what  need to grow strong with nutrient then the animal that eat the plant will not have the good nutrient  need human who eat the animal that eat the plant will not get the nutrient  need to get big and strong and survive in healthy way ant be an interesting and important specie i need to understand what be the nutrient in the soil that plant and animal and human need,7.1103575539750965
line number: 190 node text: i learn that at first i think that moss do not have any root but now i find out that moss actually moss have tiny small root and that moss be eukaryotic mean  cell have nucleus that also contain cell wall call cellulose there also autotrophic which mean  make  own food  also carry a photosynthesis witch make carbon carbon dioxide into sugar in order for moss to grow in other place there have to be other moss to send around spore if  land somewhere with the right temperature than  can grow correctly seedless plant be separate into different group vascular and nonvascular vascular have canal that carry water throughout  body nonvascular plant or bryophyte instead of collect water from there root  collect water though there thin cell wall  do not grow more than a few centimeter tall thin rootlike rhizoid hold the plant down and also absorb water from the ground  will find bryophyte all around the world mostly in rain forest and pond and stream moss be the most common bryophyte clump in layer on tree trunk the ground or even rock moss and liverwort be the first plant to live harsh place,8.216775291929228
line number: 199 node text: photosynthesis occur when a plant soak up water through  root absorb carbon dioxide   through opening in the leave call stomata and store energy from sunlight as chemical energy the water travel up the plant stem through a transport tissue calledxylem the water and   spread through the leave into cell calledthe palisade and the spongy cell the cell be fill with structure call chloroplast which contain a green pigment call chlorophyll chlorophyll split the water into molecule of hydrogen and oxygen atom the sunlight chemical energy be use to create glucose from the hydrogen and carbon dioxide the glucose dissolve into extra water molecule and give the plant an extra boost of energy that  need to grow the plant give off the oxygen atom as a waste product,7.280946765942048
line number: 217 node text: big animal in the food chain kill small animal but small animal can kill big animal say if there in a pack then  could take down a big animal i think fish do not need air to breath because  have some kind of organe in there body that let  breath in water and have no need for airscientific method be way of make there question better then  be before science should real step up  game by do other thing the courtyard interaction the courtyard interaction and i have be focus on be the apple tree change during each season be the tree dead will  have  leave againthe courtyard have a lot of die stuff include tree animal and grass and plant scientist be work on a solution so plant do not die in the winter i hope  happen why and how do the animale get in the cortyard stop follow  i want to be alone,7.437790784927742
line number: 224 node text: image https   rit albany edu attachment      halyomorpha   jpg lt the dusky stink bug  theory be the bug use  color to camoflouge  so  will not be eat this theory can not explain why this bug have design on  back new information insect call dusky stink bug     new information stink bug be herbivore and a stink bug will bite if  feel threaten     new information stink bug stink when kill crush molest a stink bug stink as a defensive act to prevent any threat to  life the stink also invite  friend to come to  territory     new information the dusky stink bug be naturally find ineastern north america like all stink bug this bug have sharp sholder and a hard shell that s why  be relatively hard to crush      new information stink bug also hunt beetle larvaeor caterpillar here be where i get  new info http stinkbugsguide net fact htm link http stinkbugsguide net fact htmhttp www stopbmsb org stinkbugbasic lookalikeinsect link http www stopbmsb org stinkbugbasic lookalikeinsect https wonderopolis org wonder whydostinkbugsstink link https wonderopolis org wonder whydostinkbugsstink,7.636562089333846
line number: 509 node text: click  plz link https www google com searchq picture of plant life cycle photosynthesis amp amp sa x amp amp biw   amp amp bih   amp amp tbm isch amp amp source iu amp amp ictx   amp amp fir      amp amp usg   kqwxeur   amp amp ve   amp amp safe active amp amp ssui on imgrc,7.361261716805727
line number: 523 node text:  have noticesd that star be make out of fire and  need oxgen but in space there be no oxgen so how do  burn miss link image https   rit albany edu manual asset   iconnoteunreadothr gif miss link link contribution by miss author miss link be that the fire there burn on gas,7.054879687971702
line number: 567 node text: water onearthcycle from the ocean where  evaporate from the surface into the atmosphere form cloud fall onto the land as rain travel through wetland river lake and underground then return to the ocean — collectively know as the hydrologic cycle,7.1145795205301425
line number: 585 node text:  question be where do water come from  theory be that water come from earth core the water then go through the ground and go to lake river or ocean new infowater onearthcycle from the ocean where  evaporate from the surface into the atmosphere form cloud fall onto the land as rain travel through wetland river lake and underground then return to the ocean — collectively know as the hydrologic cycle,7.80544108916379
line number: 642 node text: https www google com searchq where do water come from amp rlz    amp source lnms amp tbm isch amp sa x amp ve    auidygc amp biw   amp bih   amp safe active amp ssui on imgrc jtvt qzcenybym link https www google com searchq where do water come from amp rlz    amp source lnms amp tbm isch amp sa x amp ve    auidygc amp biw   amp bih   amp safe active amp ssui on imgrc jtvt qzcenybym,7.648811354581983
line number: 648 node text: https www google com searchq could human create water amp rlz    amp oq could amp aqs chrome     amp sourceid chrome amp ie   amp safe active amp ssui on link https www google com searchq could human create water amp rlz    amp oq could amp aqs chrome     amp sourceid chrome amp ie   amp safe active amp ssui on,7.704851811922544
"line number: 650 node text: pollution in the waterthe main source of water pollution be discharge of untreated raw sewage from household and factory chemical dump from factory human littering in river ocean lake and other body of water the great pacific garbage patch be one of the main source of pollution in the water  be know for  many garbage and plastic every day approximately   million piece of plastic pollution find  way into  ocean there may now be around    trillion macro and microplastic piece float in the open ocean weigh up to    ton in develop country   percent of industrial waste be dump untreated into water pollute the usable water supply polluted water can cause serious disease some of these waterborne disease be typhoid cholera paratyphoid fever dysentery jaundice amoebiasis and malaria chemical in the water also have negative effect on  health pesticide – can damage the nervous system and cause cancer because of the carbonate and organophosphate that  contain each year    trillion gallon of untreated sewage stormwater and industrial waste be dump into  water while child make up   of the world population over   of the global burden of disease fall on  more than   million child under age five die annually from environmental factor "" approximately   of the lake in america be too polluted for fish aquatic life or swimming "" “ each year    trillion gallon of untreated sewage stormwater and industrial waste be dump into  water "" eighty percent of pollution to the marine environment come from the land",7.690622157992809
line number: 679 node text: water be essentially everywhere in  world the average human be compose od between   and   water so what role do water play in  body and how much do  actually need to drink to stay healthy water be virtually everywhere from soil moisture and ice cap to cell inside  own body depend on the factor like location fat index age and sex the average human be between   water at birth baby be even wetter be   water  be swimmingly similar to fish but  water composition drop to   by  first birthday so what role do water play in  body and how much do  actually need to drink to stay healthy the   in  body work to cushion and lubricate joint regulate temperature and to nourish the brain and spinal cord water be not only in  blood an adult ’s brain and heart be almost three quarter full of water that ’s roughly equivalent to the amount of moisture in a banana lung be more close to an apple at   and even seemingly dry human bone be   water if  be essentially make of water and surround by water why do  still need to drink so much,7.479640618149807
line number: 1232 node text: the northern light be ribbon of red pink and ghostly green light that dance and shimmer for hour across the sky  occur when the sun bombard earth with tiny particle of electricity too small for  to see when these particle hit the high part of the earth atmosphere  electrify the air and make  glow,7.976660212801078
line number: 1402 node text:  theory i also think that  be brain stem be the most important part i think that the brain stem be the most important part because  send message back and forth from  be body to  be brain and from  brain to  body if  do not have a brain stem or if  do not work like if  get bulbar polio then  be body would not be able to send message to  be brain and  be brain would not be able to send message to  be body that could cause a big problem  would not be able to move any part of  body except maybe  head and if  break a bone or hurt part of  be body  body would not be able to tell  be brain to cry or tell someone that  be hurt which could cause arthritis or other pain when  be old and  could get hurt even more not know to rest that part of  body,7.000111394451814
line number: 1432 node text: new information i learn the heart be the hardest work part in the body the heart beat    time each day when  be an adult  heartbeat depend on  fitness level and  age  heartrate drop when  sleep the sound that  hear be the four valve of the heart opening and closing to make the heart healthy  need vitamin d exercise and to eat meat  question be why do the heart beat faster when  exercise what i learn be that the heart be a big muscle and so whenever  body be move  blood if pump through  heart  be go to all of the different place in  body when  be exercise  be move  body and energy and blood be circulate around  body,7.376127354887054
line number: 1448 node text: the question i have now be how come human can not regrow back body part if injure  theory be if  can change the dna of the human then  can maybe grow back body part but now  just cover  but dosent regrow what i know image https   rit albany edu manual asset   iconnoteunreadothr gif miss link link contribution by miss authorshuman be not bear with regrowable cell like animal,7.994624657493379
line number: 1489 node text: blood enter the heart through the two atrium and exit through the two ventricle deoxygenate blood enter the right atrium through the inferior and superior vena cava the right side of the heart then pump this deoxygenated blood into the pulmonary vein around the lung,7.1913549772264735
line number: 1491 node text: bone and what  do from  head to  toe bone provide support for  body and help form  shape the skull protect the brain and form the shape of  face the spinal cord a pathway for message between the brain and the body be protect by the backbone or spinal column,7.4554651120901125
line number: 1494 node text: bronchiole be what give out the oxygen for  to attach to blood cell click to hear how bronchiole sound link https www google com searchq bronchiole amp oq bronchiole amp aqs chrome    amp sourceid chrome amp ie   amp safe active amp ssui on,7.678875149532819
line number: 1519 node text: each intestine have a different purpose the intestine may seem like the same thing but  each have a different purpose the large intestine be mainly about where the waste be make while the small intestine be more use for the nutrient so  can be bring to different part of  body small intestine the small intestine be one of the main part of the digestive system first juice from body part such as the liver will join the chyme after that in the small intestine the nutrient from the chyme will become into small molecule the small molecule will be absorb into  blood and  will be bring to different body part  bloodstream go up and down  body so blood go to many body part suh as the brain large intestine the large intestine be where the waste get ready to be release the chyme be bring from the small intestine to the large intestine after much of the waste be combine the water will absorb out from the waste when enough water be absorb  time to go to the bathroomtherefore both intestine be very important but  have a different purpose,8.58794052497774
line number: 1529 node text: heart and lung the heart be very important  about the size of  fist the heart muscle be very different from other kind of muscle in  body the heart never get tired  pump oxygen and nutrient but some time desse get in  blood and can affect part of  body anyway the heart pump oxygen and nutrient throughout  body or to the organ and other place in  body that need  so sell waste product can be remove the heart be make up of two pump one on the left and one on the right the pump be make out of atrium and ventricle the atrium bring blood back into the heart and pase  to the ventricle which pump the blood back out this pump cycle produce  heart beat for example when the brain send a signal to the heart the right atrium fill with used blood that s be through the body and go through the body to prevent the lung move oxygen the left atrium fill with fresh blood from the heart and lung then ready to go back to the body the atrium squeeze blood into the ventricle below when the blood in  ventricle the valve between the ventricle and the atrium close and the ventricle push the blood out of the heart the right atrium pump the old blood to the lung the left atrium pump new blood to the rest of  body so  can circulate  take about l minute for  to circulate around  body and back to the heart to be pump back out again,9.40626379784124
line number: 1581 node text: metabolism link http www   com file bio metabolism htmlsugar link http www   com file bio carbos htmlwhen  eat the food  chew  into a soft sphere that can fit down the esophagus once  swallow  food go down  esophagus and land in  stomach where acid break down  food once that be do nutrient be extract in the small intestine after that  do not want to know once the sugar get in  bloodstream  go inside  cell and into the mitochondria there sugar by the way itsc sub   sub h sub   sub o sub   be mix with oxygen to make energy adenosine triphosphate or atp water and carbon dioxide sub,7.75231598610447
line number: 1591 node text: nutrient be very important for the human body nutrient be important for many body part some of these body part include the lung the heart and the brain however where do  get nutrient and why be  important well let take a look at the human body after  food be make into chyme  will go into the small intestine juicesfrom the pancreas and the liver will join the chyme as well in the small intestine the juice break the nutrient from  food apart so the nutrient come from the food  eat the juice break the nutrient into molecule so small that  can be absorb into  bloodstream  bloodstream flow up and down the body so the molecule can get to different place  blood be bring everywhere in the body so  will be bring to the body part that need  the most after a while the nutrient will have reach the different body part why do the nutrient go to the different body part though well the body part need nutrient so  can be power just think of a treadmill a treadmill need electricity to be power without the treadmill would not be able to function so whatim say be without nutrient  body would not be able to function however why else do  need nutrient well nutrient have many thing that make  body strong one of the thing in the nutrient be vitamin calcium and vitamin be locate in  nutrient all vitamin be good for  body without   could be very weak and would not be able to function that great grain be also in nutrient grain be good so  body can become strong in strength i hope  have the same thought as  and i hope  have learn what  need to know,10.065090999227575
line number: 1592 node text: obviously  be many part in  digestive system however which one be the most important i mean which organ of the digestive system do the most work well that be a very hard answer okay  can get rid of the esophagus right away why well the esophagus bring  food to  stomach but other then that the esophagus really do not have a big part up next be the large intestine the large intestine be important to but not as important the large intestine deabsorb all the liquid in  waste and also bring  to the anus however this organ still be not the main organ in the digestive system ok so  can technically go on and on about this all day however  be just go to type down the organ that do not have the big job and explain why appendix no use at all at least a rumor may store good bacteria but be unknown gail bladder store sugar fat and other item like bile to help break down  food however do not have actual use other then storagestomach the stomach do churn the fod into chyme and absorb  however do not make energyliver the liver filter all of the digestive tract blood the liver do have a very big part of the rest of the body but not the most important organ for the digestive system so important organ but not as much for digestive system as the rest of the body pancreas the pancreas also be very important the pancreas essential roll be to convert be food into fuel for  body which be important however still be not the most important organ in the digestive system therefore  might have guess that the most important organ in the the digestive system be the small intestine the small intestine be a very important organ most of  energy be make in the small intestine and  also bring the rest of  waste to the large intestine so the small intestine be the most important organn in the digestive system like  predict p s if  body do not have any of these organ  would die,9.314534441673423
line number: 1599 node text: pharnyx allow food and air to get through the mouthsalvilary gland provide the saliva which help break down the food in the mouthesophagus a tube that lead the food to the stomachstomach break down the food that come through the esophagussmall intestine absorb all of the nutrient from the food  eatlarge intestine absorb all of the water  drink and waste   from food not garbage that  eatrectum take the stool from the large intestine when  be fullliv produce acid for the stomach and produce protien that be important in blood clot gall bladder a storage organ for fatpancrea break down food the have leave the stomachlower esophaegal sphincter when l e s be close  provide acid and stomach part to go forward in the system not backward which cause vomit duodenhem  recieve partially digest food from the stomach,7.174370153863554
line number: 1620 node text: the bone be hard because of the periosteum and the compact boneand the protective spongy bone in side be a liquid that be call marrowyour spin be not one bone vit be a lot f bone call vertabrae bone be atache to each other useing ligament and  be conecte to  muscle with tendon without those  would just fall apart and cartilage keep  bone together like playdohand a pencil put  agian,7.16220398680139
line number: 1624 node text: the brain can do thing no one could ever think of do  know that the billion nerve cell inside  brain can control and allow  to think remember see dream hear smell taste and touch another cool fact be that the brain and nerve cell know everything about  to the food  like and the thoght  think not to say that  keep yor heart beat what how crazy be that just think   with the help of  brain and nerve cell friend that  brain and nerve cell keep  heart beat also how smart  be do not depene on size for instance if a animal have a big brain then   do not mean theh be smart smartness be base on the complexity level of  brain the human brain be more complex then any animal i need to understand since  brain keep be heart beat do that mean  can stop  throgh thoght or not  theory be that  can stop  heart with the power of  brain but how,7.843185432299282
line number: 1634 node text: the cerebrum be the big part of  brain  make up   of  brain weight  be the think part of  brain  control  voluntary muscle voluntary muscle be the muscle that move when  want  to  would not be able to move if  didn t have a cerebrum when  be think  use  cerebrum  use  to solve math problem play a video game or draw a simple picture  memory be in the cerebrum short term unimportant recent event and long term important notso recent event the cerebrum be  common sense example i better do  math or i will get in trouble with  mom and dad  cerebrum have two half scientist think that the right half be where  think about abstract stuff like color music and shape while the left be more logical thinking thought like math speech and logic but one thing  know for sure be that the left side of the cerebrum control the right side of  body and right control the left,7.837186630657056
